Using cpu device
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | 0.000341     |
|    value_loss           | 0.0195       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.7         |
|    ep_rew_mean          | -3.5         |
| time/                   |              |
|    fps                  | 343          |
|    iterations           | 48           |
|    time_elapsed         | 1143         |
|    total_timesteps      | 393216       |
| train/                  |              |
|    approx_kl            | 0.0045545297 |
|    clip_fraction        | 0.0421       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.715       |
|    explained_variance   | 0.819        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00998     |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.000653    |
|    value_loss           | 0.0217       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.4        |
|    ep_rew_mean          | -3.46       |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 49          |
|    time_elapsed         | 1164        |
|    total_timesteps      | 401408      |
| train/                  |             |
|    approx_kl            | 0.005159368 |
|    clip_fraction        | 0.0467      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.673      |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00525     |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.000866   |
|    value_loss           | 0.0273      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.9        |
|    ep_rew_mean          | -5.36       |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 50          |
|    time_elapsed         | 1183        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.011061036 |
|    clip_fraction        | 0.0501      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.778      |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0144     |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.00146    |
|    value_loss           | 0.0253      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.8        |
|    ep_rew_mean          | -3.35       |
| time/                   |             |
|    fps                  | 347         |
|    iterations           | 51          |
|    time_elapsed         | 1203        |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.008596885 |
|    clip_fraction        | 0.0775      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.813      |
|    explained_variance   | 0.604       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0245     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.0019     |
|    value_loss           | 0.0513      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.6         |
|    ep_rew_mean          | -3           |
| time/                   |              |
|    fps                  | 347          |
|    iterations           | 52           |
|    time_elapsed         | 1225         |
|    total_timesteps      | 425984       |
| train/                  |              |
|    approx_kl            | 0.0046729846 |
|    clip_fraction        | 0.0486       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.792       |
|    explained_variance   | 0.8          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00626      |
|    n_updates            | 510          |
|    policy_gradient_loss | 0.000856     |
|    value_loss           | 0.0201       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.2        |
|    ep_rew_mean          | -3.59       |
| time/                   |             |
|    fps                  | 348         |
|    iterations           | 53          |
|    time_elapsed         | 1245        |
|    total_timesteps      | 434176      |
| train/                  |             |
|    approx_kl            | 0.004971181 |
|    clip_fraction        | 0.039       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.774      |
|    explained_variance   | 0.682       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0223      |
|    n_updates            | 520         |
|    policy_gradient_loss | 0.000443    |
|    value_loss           | 0.0394      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.4         |
|    ep_rew_mean          | -4.39        |
| time/                   |              |
|    fps                  | 349          |
|    iterations           | 54           |
|    time_elapsed         | 1264         |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0064124255 |
|    clip_fraction        | 0.0647       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.825       |
|    explained_variance   | 0.818        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00137     |
|    n_updates            | 530          |
|    policy_gradient_loss | 6.29e-05     |
|    value_loss           | 0.0236       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.9         |
|    ep_rew_mean          | -3.16        |
| time/                   |              |
|    fps                  | 350          |
|    iterations           | 55           |
|    time_elapsed         | 1284         |
|    total_timesteps      | 450560       |
| train/                  |              |
|    approx_kl            | 0.0063170996 |
|    clip_fraction        | 0.0517       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.826       |
|    explained_variance   | 0.79         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0157       |
|    n_updates            | 540          |
|    policy_gradient_loss | -0.0005      |
|    value_loss           | 0.0215       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.8        |
|    ep_rew_mean          | -5.63       |
| time/                   |             |
|    fps                  | 352         |
|    iterations           | 56          |
|    time_elapsed         | 1303        |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.006086861 |
|    clip_fraction        | 0.0595      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.822      |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.002       |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00138    |
|    value_loss           | 0.0271      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.3         |
|    ep_rew_mean          | -3.58        |
| time/                   |              |
|    fps                  | 353          |
|    iterations           | 57           |
|    time_elapsed         | 1321         |
|    total_timesteps      | 466944       |
| train/                  |              |
|    approx_kl            | 0.0060202153 |
|    clip_fraction        | 0.0411       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.828       |
|    explained_variance   | 0.817        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0248      |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.000214    |
|    value_loss           | 0.0229       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.9        |
|    ep_rew_mean          | -4.18       |
| time/                   |             |
|    fps                  | 354         |
|    iterations           | 58          |
|    time_elapsed         | 1340        |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.004288629 |
|    clip_fraction        | 0.047       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.832      |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000377    |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.000212   |
|    value_loss           | 0.0352      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.6         |
|    ep_rew_mean          | -6.98        |
| time/                   |              |
|    fps                  | 354          |
|    iterations           | 59           |
|    time_elapsed         | 1361         |
|    total_timesteps      | 483328       |
| train/                  |              |
|    approx_kl            | 0.0064099166 |
|    clip_fraction        | 0.0488       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.837       |
|    explained_variance   | 0.751        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00661      |
|    n_updates            | 580          |
|    policy_gradient_loss | 0.000238     |
|    value_loss           | 0.0279       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -5          |
| time/                   |             |
|    fps                  | 355         |
|    iterations           | 60          |
|    time_elapsed         | 1381        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.016170142 |
|    clip_fraction        | 0.0518      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.806      |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000869    |
|    n_updates            | 590         |
|    policy_gradient_loss | 0.000924    |
|    value_loss           | 0.0369      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.8         |
|    ep_rew_mean          | -4.45        |
| time/                   |              |
|    fps                  | 356          |
|    iterations           | 61           |
|    time_elapsed         | 1400         |
|    total_timesteps      | 499712       |
| train/                  |              |
|    approx_kl            | 0.0051485198 |
|    clip_fraction        | 0.0508       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.837       |
|    explained_variance   | 0.648        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0456       |
|    n_updates            | 600          |
|    policy_gradient_loss | -7.64e-05    |
|    value_loss           | 0.0664       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.8        |
|    ep_rew_mean          | -5.18       |
| time/                   |             |
|    fps                  | 358         |
|    iterations           | 62          |
|    time_elapsed         | 1418        |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.006254836 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.801      |
|    explained_variance   | 0.67        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00872    |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00191    |
|    value_loss           | 0.0839      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.7        |
|    ep_rew_mean          | -5.2        |
| time/                   |             |
|    fps                  | 359         |
|    iterations           | 63          |
|    time_elapsed         | 1437        |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.007493751 |
|    clip_fraction        | 0.0592      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.765      |
|    explained_variance   | 0.734       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0294      |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.00278    |
|    value_loss           | 0.0606      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.5        |
|    ep_rew_mean          | -4.29       |
| time/                   |             |
|    fps                  | 360         |
|    iterations           | 64          |
|    time_elapsed         | 1456        |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.009663503 |
|    clip_fraction        | 0.0863      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.814      |
|    explained_variance   | 0.493       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.105       |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.000723   |
|    value_loss           | 0.114       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.5        |
|    ep_rew_mean          | -3.36       |
| time/                   |             |
|    fps                  | 360         |
|    iterations           | 65          |
|    time_elapsed         | 1475        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.005226377 |
|    clip_fraction        | 0.0405      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.743      |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0268      |
|    n_updates            | 640         |
|    policy_gradient_loss | 0.00121     |
|    value_loss           | 0.025       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.2        |
|    ep_rew_mean          | -3.41       |
| time/                   |             |
|    fps                  | 360         |
|    iterations           | 66          |
|    time_elapsed         | 1501        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.005890879 |
|    clip_fraction        | 0.0579      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.789      |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0128     |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.000311   |
|    value_loss           | 0.0465      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.3        |
|    ep_rew_mean          | -4.03       |
| time/                   |             |
|    fps                  | 360         |
|    iterations           | 67          |
|    time_elapsed         | 1521        |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.006289848 |
|    clip_fraction        | 0.0508      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.831      |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0112      |
|    n_updates            | 660         |
|    policy_gradient_loss | 5.11e-05    |
|    value_loss           | 0.0363      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.2        |
|    ep_rew_mean          | -4.29       |
| time/                   |             |
|    fps                  | 361         |
|    iterations           | 68          |
|    time_elapsed         | 1541        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.008347193 |
|    clip_fraction        | 0.0596      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.782      |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00482     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00135    |
|    value_loss           | 0.0214      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.6        |
|    ep_rew_mean          | -2.7        |
| time/                   |             |
|    fps                  | 362         |
|    iterations           | 69          |
|    time_elapsed         | 1559        |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.006934514 |
|    clip_fraction        | 0.0454      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.816      |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00306     |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.000177   |
|    value_loss           | 0.0234      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 54.6         |
|    ep_rew_mean          | -5.68        |
| time/                   |              |
|    fps                  | 362          |
|    iterations           | 70           |
|    time_elapsed         | 1580         |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0062561072 |
|    clip_fraction        | 0.0486       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.845       |
|    explained_variance   | 0.828        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0666       |
|    n_updates            | 690          |
|    policy_gradient_loss | 0.00161      |
|    value_loss           | 0.0237       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -3.71       |
| time/                   |             |
|    fps                  | 363         |
|    iterations           | 71          |
|    time_elapsed         | 1600        |
|    total_timesteps      | 581632      |
| train/                  |             |
|    approx_kl            | 0.005312312 |
|    clip_fraction        | 0.0501      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.857      |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00552     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.000751   |
|    value_loss           | 0.021       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.5        |
|    ep_rew_mean          | -5.45       |
| time/                   |             |
|    fps                  | 363         |
|    iterations           | 72          |
|    time_elapsed         | 1620        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.004144281 |
|    clip_fraction        | 0.0307      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.813      |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0279     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.000557   |
|    value_loss           | 0.0185      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.8        |
|    ep_rew_mean          | -4.67       |
| time/                   |             |
|    fps                  | 364         |
|    iterations           | 73          |
|    time_elapsed         | 1639        |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.004121042 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.855      |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00725    |
|    n_updates            | 720         |
|    policy_gradient_loss | 0.00122     |
|    value_loss           | 0.021       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40.5        |
|    ep_rew_mean          | -4.2        |
| time/                   |             |
|    fps                  | 365         |
|    iterations           | 74          |
|    time_elapsed         | 1660        |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.004109534 |
|    clip_fraction        | 0.0425      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.791      |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00386    |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.000201   |
|    value_loss           | 0.0234      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.2        |
|    ep_rew_mean          | -3.74       |
| time/                   |             |
|    fps                  | 365         |
|    iterations           | 75          |
|    time_elapsed         | 1680        |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.009471419 |
|    clip_fraction        | 0.0571      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.791      |
|    explained_variance   | 0.593       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0223      |
|    n_updates            | 740         |
|    policy_gradient_loss | 0.00759     |
|    value_loss           | 0.0514      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 59.9         |
|    ep_rew_mean          | -4.8         |
| time/                   |              |
|    fps                  | 366          |
|    iterations           | 76           |
|    time_elapsed         | 1700         |
|    total_timesteps      | 622592       |
| train/                  |              |
|    approx_kl            | 0.0053169327 |
|    clip_fraction        | 0.046        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.827       |
|    explained_variance   | 0.881        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00141      |
|    n_updates            | 750          |
|    policy_gradient_loss | -0.000355    |
|    value_loss           | 0.0244       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49           |
|    ep_rew_mean          | -5.12        |
| time/                   |              |
|    fps                  | 366          |
|    iterations           | 77           |
|    time_elapsed         | 1723         |
|    total_timesteps      | 630784       |
| train/                  |              |
|    approx_kl            | 0.0054619526 |
|    clip_fraction        | 0.0439       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.832       |
|    explained_variance   | 0.86         |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00784     |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.000677    |
|    value_loss           | 0.0161       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.7       |
|    ep_rew_mean          | -5         |
| time/                   |            |
|    fps                  | 366        |
|    iterations           | 78         |
|    time_elapsed         | 1742       |
|    total_timesteps      | 638976     |
| train/                  |            |
|    approx_kl            | 0.05081202 |
|    clip_fraction        | 0.0461     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.88      |
|    explained_variance   | 0.86       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0378    |
|    n_updates            | 770        |
|    policy_gradient_loss | 0.00768    |
|    value_loss           | 0.0222     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.4        |
|    ep_rew_mean          | -3.72       |
| time/                   |             |
|    fps                  | 367         |
|    iterations           | 79          |
|    time_elapsed         | 1761        |
|    total_timesteps      | 647168      |
| train/                  |             |
|    approx_kl            | 0.008046139 |
|    clip_fraction        | 0.0617      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.868      |
|    explained_variance   | 0.678       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0217      |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.00186    |
|    value_loss           | 0.0584      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.1        |
|    ep_rew_mean          | -2.6        |
| time/                   |             |
|    fps                  | 367         |
|    iterations           | 80          |
|    time_elapsed         | 1784        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.006947494 |
|    clip_fraction        | 0.0667      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.839      |
|    explained_variance   | 0.615       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0131      |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.00218    |
|    value_loss           | 0.0945      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34           |
|    ep_rew_mean          | -3.41        |
| time/                   |              |
|    fps                  | 368          |
|    iterations           | 81           |
|    time_elapsed         | 1802         |
|    total_timesteps      | 663552       |
| train/                  |              |
|    approx_kl            | 0.0073839216 |
|    clip_fraction        | 0.0515       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.818       |
|    explained_variance   | 0.761        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00813      |
|    n_updates            | 800          |
|    policy_gradient_loss | -0.00223     |
|    value_loss           | 0.0209       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -4.52       |
| time/                   |             |
|    fps                  | 368         |
|    iterations           | 82          |
|    time_elapsed         | 1822        |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.005673171 |
|    clip_fraction        | 0.0542      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.844      |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0126      |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.00031    |
|    value_loss           | 0.0296      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.2        |
|    ep_rew_mean          | -1.93       |
| time/                   |             |
|    fps                  | 369         |
|    iterations           | 83          |
|    time_elapsed         | 1842        |
|    total_timesteps      | 679936      |
| train/                  |             |
|    approx_kl            | 0.004491092 |
|    clip_fraction        | 0.0462      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.863      |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00447     |
|    n_updates            | 820         |
|    policy_gradient_loss | 0.000198    |
|    value_loss           | 0.0263      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 26.8         |
|    ep_rew_mean          | -3.79        |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 84           |
|    time_elapsed         | 1862         |
|    total_timesteps      | 688128       |
| train/                  |              |
|    approx_kl            | 0.0154156145 |
|    clip_fraction        | 0.0755       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.85        |
|    explained_variance   | 0.791        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00133     |
|    n_updates            | 830          |
|    policy_gradient_loss | 0.00883      |
|    value_loss           | 0.0303       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 38.2        |
|    ep_rew_mean          | -3.29       |
| time/                   |             |
|    fps                  | 369         |
|    iterations           | 85          |
|    time_elapsed         | 1886        |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.007288957 |
|    clip_fraction        | 0.0753      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.799      |
|    explained_variance   | 0.611       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0086     |
|    n_updates            | 840         |
|    policy_gradient_loss | 0.000554    |
|    value_loss           | 0.0658      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.1         |
|    ep_rew_mean          | -2.02        |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 86           |
|    time_elapsed         | 1906         |
|    total_timesteps      | 704512       |
| train/                  |              |
|    approx_kl            | 0.0070489077 |
|    clip_fraction        | 0.0531       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.832       |
|    explained_variance   | 0.751        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0207      |
|    n_updates            | 850          |
|    policy_gradient_loss | -0.000337    |
|    value_loss           | 0.0409       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 55.2         |
|    ep_rew_mean          | -6.1         |
| time/                   |              |
|    fps                  | 370          |
|    iterations           | 87           |
|    time_elapsed         | 1925         |
|    total_timesteps      | 712704       |
| train/                  |              |
|    approx_kl            | 0.0051677087 |
|    clip_fraction        | 0.0703       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.824       |
|    explained_variance   | 0.728        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0132       |
|    n_updates            | 860          |
|    policy_gradient_loss | -0.00016     |
|    value_loss           | 0.028        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19           |
|    ep_rew_mean          | -2.62        |
| time/                   |              |
|    fps                  | 370          |
|    iterations           | 88           |
|    time_elapsed         | 1943         |
|    total_timesteps      | 720896       |
| train/                  |              |
|    approx_kl            | 0.0059322203 |
|    clip_fraction        | 0.0583       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.798       |
|    explained_variance   | 0.74         |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0051      |
|    n_updates            | 870          |
|    policy_gradient_loss | -0.00191     |
|    value_loss           | 0.0357       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | -4.02       |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 89          |
|    time_elapsed         | 1964        |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.005405654 |
|    clip_fraction        | 0.0511      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.797      |
|    explained_variance   | 0.617       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0556      |
|    n_updates            | 880         |
|    policy_gradient_loss | 0.000419    |
|    value_loss           | 0.0619      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.5        |
|    ep_rew_mean          | -3.4        |
| time/                   |             |
|    fps                  | 370         |
|    iterations           | 90          |
|    time_elapsed         | 1987        |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.004647378 |
|    clip_fraction        | 0.0401      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.787      |
|    explained_variance   | 0.787       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.013      |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.00126    |
|    value_loss           | 0.0269      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 19         |
|    ep_rew_mean          | -2.7       |
| time/                   |            |
|    fps                  | 371        |
|    iterations           | 91         |
|    time_elapsed         | 2006       |
|    total_timesteps      | 745472     |
| train/                  |            |
|    approx_kl            | 0.00412295 |
|    clip_fraction        | 0.0424     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.766     |
|    explained_variance   | 0.806      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00206    |
|    n_updates            | 900        |
|    policy_gradient_loss | 0.00082    |
|    value_loss           | 0.0405     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.7         |
|    ep_rew_mean          | -2.53        |
| time/                   |              |
|    fps                  | 371          |
|    iterations           | 92           |
|    time_elapsed         | 2026         |
|    total_timesteps      | 753664       |
| train/                  |              |
|    approx_kl            | 0.0060321954 |
|    clip_fraction        | 0.0577       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.743       |
|    explained_variance   | 0.642        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00786      |
|    n_updates            | 910          |
|    policy_gradient_loss | -0.000307    |
|    value_loss           | 0.0404       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 29.3       |
|    ep_rew_mean          | -4.28      |
| time/                   |            |
|    fps                  | 372        |
|    iterations           | 93         |
|    time_elapsed         | 2046       |
|    total_timesteps      | 761856     |
| train/                  |            |
|    approx_kl            | 0.00537962 |
|    clip_fraction        | 0.0444     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.727     |
|    explained_variance   | 0.476      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0057     |
|    n_updates            | 920        |
|    policy_gradient_loss | 0.00193    |
|    value_loss           | 0.0573     |
